"molecule_chembl_id","canonical_smiles","standard_type","standard_value","standard_units","kinase_name"
"CHEMBL151718","COc1ccc(S(=O)(=O)N2C/C(=N\\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","263","nM","Matrix metalloproteinase 7"
"CHEMBL151718","COc1ccc(S(=O)(=O)N2C/C(=N\\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","0.5","nM","Matrix metalloproteinase 13"
"CHEMBL357728","CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1","IC50","26","nM","Matrix metalloproteinase-1"
"CHEMBL357728","CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1","IC50","0.40000000596","nM","Matrix metalloproteinase-2"
"CHEMBL357728","CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1","IC50","5","nM","Matrix metalloproteinase 3"
"CHEMBL357728","CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1","IC50","785","nM","Matrix metalloproteinase 7"
"CHEMBL357728","CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1","IC50","0.40000000596","nM","Matrix metalloproteinase 13"
"CHEMBL348210","COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","255","nM","Matrix metalloproteinase-1"
"CHEMBL348210","COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","4","nM","Matrix metalloproteinase-2"
"CHEMBL348210","COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","20","nM","Matrix metalloproteinase 3"
"CHEMBL348210","COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","5235","nM","Matrix metalloproteinase 7"
"CHEMBL348210","COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1","IC50","3","nM","Matrix metalloproteinase 13"
"CHEMBL306891","COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(CNC(=O)C(C)(C)C)C2)cc(OC)c1OC","IC50","100000","nM","Human immunodeficiency virus 1"
"CHEMBL306891","COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(CNC(=O)C(C)(C)C)C2)cc(OC)c1OC","IC50","100000","nM","Oryctolagus cuniculus"
"CHEMBL58827","O=c1ccoc2cc(O)ccc12","IC50","137000","nM","Aldose reductase"
"CHEMBL58827","O=c1ccoc2cc(O)ccc12","IC50","114000","nM","Aldose reductase"
"CHEMBL325893","NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1","IC50","800","nM","Selectin E"
"CHEMBL325893","NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1","IC50","770","nM","Intercellular adhesion molecule-1"
"CHEMBL325893","NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1","IC50","850","nM","Vascular cell adhesion protein 1"
"CHEMBL323832","CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1","IC50","630","nM","Selectin E"
"CHEMBL323832","CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1","IC50","680","nM","Intercellular adhesion molecule-1"
"CHEMBL323832","CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1","IC50","1000","nM","Vascular cell adhesion protein 1"
"CHEMBL119901","NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1","IC50","1000","nM","Selectin E"
"CHEMBL119901","NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1","IC50","1000","nM","Intercellular adhesion molecule-1"
"CHEMBL119901","NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1","IC50","1000","nM","Vascular cell adhesion protein 1"
"CHEMBL117093","CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1","IC50","35","nM","Selectin E"
"CHEMBL117093","CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1","IC50","79","nM","Intercellular adhesion molecule-1"
"CHEMBL117093","CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1","IC50","1000","nM","Vascular cell adhesion protein 1"
"CHEMBL325618","CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1","IC50","1000","nM","Selectin E"
"CHEMBL325618","CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1","IC50","1000","nM","Intercellular adhesion molecule-1"
"CHEMBL325618","CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1","IC50","1000","nM","Vascular cell adhesion protein 1"
"CHEMBL117894","CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1","IC50","5","nM","Selectin E"
"CHEMBL117894","CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1","IC50","6","nM","Intercellular adhesion molecule-1"
"CHEMBL117894","CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1","IC50","6","nM","Vascular cell adhesion protein 1"
"CHEMBL119711","CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1","IC50","600","nM","Selectin E"
"CHEMBL119711","CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1","IC50","670","nM","Intercellular adhesion molecule-1"
"CHEMBL119711","CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1","IC50","1000","nM","Vascular cell adhesion protein 1"
"CHEMBL334215","O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","IC50","8","nM","MAP kinase p38 alpha"
"CHEMBL334215","O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","IC50","63","nM","MAP kinase p38 beta"
"CHEMBL334215","O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","IC50","10","nM","MAP kinase p38"
"CHEMBL334215","O=C1CCC(c2c(-c3ccc(F)cc3F)nc3ccccn23)=NN1c1c(Cl)cccc1Cl","IC50","205","nM","MAP kinase p38"
"CHEMBL119675","O=C1CCC(c2c(-c3cccc(C(F)(F)F)c3)nc3ccccn23)=NN1c1ccccc1Cl","IC50","171","nM","MAP kinase p38 alpha"
"CHEMBL119675","O=C1CCC(c2c(-c3cccc(C(F)(F)F)c3)nc3ccccn23)=NN1c1ccccc1Cl","IC50","355","nM","MAP kinase p38 beta"
"CHEMBL56055","Cc1ccc(Nc2nc(O)c3c[nH]nc3n2)cc1Cl","IC50","214000","nM","Nucleic Acid"
"CHEMBL80814","COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1","IC50","662","nM","Matrix metalloproteinase-1"
"CHEMBL80814","COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1","IC50","34","nM","Matrix metalloproteinase 9"
"CHEMBL80814","COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1","IC50","2","nM","Matrix metalloproteinase 13"
"CHEMBL412977","CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1","IC50","20000","nM","L1210"
"CHEMBL412977","CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1","IC50","18000","nM","MOLT-4"
"CHEMBL412977","CCCCOc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(N(C)Cc4ccc(OCCCC)cc4)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(O)cc(O)cc4[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1","IC50","80000","nM","CCRF-CEM"
"CHEMBL415132","CCCCc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(NC)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(cc(O)c(CN5CCN(Cc6ccc(-c7ccccc7)cc6)CC5)c4O)[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1","IC50","25000","nM","L1210"
"CHEMBL415132","CCCCc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(NC)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(cc(O)c(CN5CCN(Cc6ccc(-c7ccccc7)cc6)CC5)c4O)[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1","IC50","35000","nM","MOLT-4"
"CHEMBL415132","CCCCc1ccc(CNC2C(Oc3c4cc5cc3Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C5NC(=O)C5NC(=O)C(Cc6ccc(cc6)O4)NC(=O)C(NC)c4ccc(O)c(c4)Oc4cc(O)c(Cl)c5c4)c4ccc(O)c(c4)-c4c(cc(O)c(CN5CCN(Cc6ccc(-c7ccccc7)cc6)CC5)c4O)[C@H](C(=O)NCCCN(C)C)NC3=O)OC(C(=O)NCCCN(C)C)C(O)C2O)cc1","IC50","212000","nM","CCRF-CEM"
"CHEMBL141728","CSCC[C@H](NC(=O)c1cccc(C(=O)N[C@H](CCSC)C(=O)N2CCCC2)c1)C(=O)N1CCCC1","IC50","110","nM","Prolyl endopeptidase"
"CHEMBL141416","O=C([C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCCCCC2)c1)N1CCCC1","IC50","23","nM","Prolyl endopeptidase"
"CHEMBL1824055","C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O","IC50","5.300000190735","nM","Somatostatin receptor 1"
"CHEMBL1824055","C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O","IC50","130","nM","Somatostatin receptor 2"
"CHEMBL1824055","C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O","IC50","13","nM","Somatostatin receptor 3"
"CHEMBL1824055","C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O","IC50","0.699999988079","nM","Somatostatin receptor 4"
"CHEMBL1824055","C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O","IC50","14","nM","Somatostatin receptor 5"
"CHEMBL7889","CC(=N)NCCCC[C@H](N)C(=O)O","IC50","130","nM","Nitric oxide synthase, inducible"
"CHEMBL7889","CC(=N)NCCCC[C@H](N)C(=O)O","IC50","2400","nM","Nitric-oxide synthase, endothelial"
"CHEMBL7889","CC(=N)NCCCC[C@H](N)C(=O)O","IC50","1600","nM","Nitric-oxide synthase, brain"
"CHEMBL62077","CCc1ccnc(N)c1","IC50","1100","nM","Nitric oxide synthase, inducible"
"CHEMBL62077","CCc1ccnc(N)c1","IC50","4300","nM","Nitric-oxide synthase, endothelial"
"CHEMBL62077","CCc1ccnc(N)c1","IC50","2200","nM","Nitric-oxide synthase, brain"
"CHEMBL133572","Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3nc(Cl)nc(Cl)n3)cc2S(=O)(=O)[O-])c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]","IC50","1000","nM","Purinergic receptor P2Y1"
"CHEMBL133572","Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(Nc3nc(Cl)nc(Cl)n3)cc2S(=O)(=O)[O-])c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]","IC50","1600","nM","P2X purinoceptor 1"
"CHEMBL132630","Clc1ccc(Sc2ccccc2C2=NCCN2)cc1","IC50","320","nM","Dopamine transporter"
"CHEMBL130372","COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1OC","IC50","87","nM","Dopamine transporter"
"CHEMBL356309","Fc1ccc(-c2[nH]c(/C=C/c3ccccc3)nc2-c2ccncc2)cc1","IC50","6500","nM","ADMET"
"CHEMBL356309","Fc1ccc(-c2[nH]c(/C=C/c3ccccc3)nc2-c2ccncc2)cc1","IC50","130","nM","ADMET"
"CHEMBL88307","CC/C(=N\\N=C(/S)NC)c1cccc(Br)c1","IC50","10000","nM","Cruzipain"
"CHEMBL90475","S=C(Nc1cccc(Cl)c1)N1CCC(c2cccc(Br)c2)=N1","IC50","1000","nM","Cruzipain"
"CHEMBL90371","CCC(N/N=C(/N)S)c1cccc(Br)c1","IC50","10000","nM","Cruzipain"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","150","nM","Glutamate receptor ionotropic, AMPA"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","47000","nM","Glutamate receptor ionotropic, kainate"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","100000","nM","Glutamate NMDA receptor"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","93000","nM","Unchecked"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","100000","nM","Excitatory amino acid transporter 1"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","300000","nM","Excitatory amino acid transporter 2"
"CHEMBL321164","NC(Cc1cnnn1O)C(=O)O","IC50","1000000","nM","Excitatory amino acid transporter 3"
"CHEMBL133897","CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1","IC50","1100","nM","Hormone sensitive lipase"
"CHEMBL133897","CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1","IC50","920","nM","Butyrylcholinesterase"
"CHEMBL133897","CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1","IC50","750","nM","Acetylcholinesterase"
"CHEMBL133897","CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1","IC50","10000","nM","Pancreatic lipase"
"CHEMBL133897","CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1","IC50","10000","nM","Lipoprotein lipase"
"CHEMBL133897","CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1","IC50","15000","nM","Hepatic lipase"
"CHEMBL76913","O=C([O-])Cc1cc(Cl)ccc1Nc1c(Cl)cccc1Cl.[Na+]","IC50","794328256","nM","Cyclooxygenase"
"CHEMBL76084","Cc1cccc(Cl)c1Nc1ccccc1CC(=O)O","IC50","1000000000","nM","Cyclooxygenase"
"CHEMBL36108","O=C(O)CN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1","IC50","380","nM","Aldose reductase"
"CHEMBL76979","COc1cc(/C=C(\\C#N)C(=O)O)cc(OC)c1O","IC50","264000","nM","Epidermal growth factor receptor erbB1"
"CHEMBL76589","N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1","IC50","125","nM","Epidermal growth factor receptor erbB1"
"CHEMBL77724","COc1cc(C=C(C#N)C#N)cc(OC)c1","IC50","1250000","nM","Epidermal growth factor receptor erbB1"
"CHEMBL420385","N#CC(C#N)=Cc1ccc(N2CCOCC2)cc1","IC50","625000","nM","Epidermal growth factor receptor erbB1"
"CHEMBL76904","N#CC(C#N)=Cc1ccc(O)c(O)c1","IC50","35000","nM","Epidermal growth factor receptor erbB1"
"CHEMBL1009","N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O","IC50","900000","nM","Epidermal growth factor receptor erbB1"
"CHEMBL315188","COC(=O)C(=O)N[C@H](C)C(=O)OC","IC50",\N,"nM","Prolyl 4-hydroxylase alpha-1 subunit"
"CHEMBL92309","COC(=O)CNC(=O)C(=O)OC","IC50",\N,"nM","Prolyl 4-hydroxylase alpha-1 subunit"
"CHEMBL146140","NC(=O)[C@@H]1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@H](CN2CCCC2)C1","IC50","1200","nM","Kappa opioid receptor"
"CHEMBL56536","CCN1C(=O)Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc21","IC50","81.19999694824","nM","Dopamine D2 receptor"
"CHEMBL56536","CCN1C(=O)Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc21","IC50","248","nM","Adrenergic receptor alpha"
"CHEMBL56536","CCN1C(=O)Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc21","IC50","2.900000095367","nM","Serotonin 1a (5-HT1a) receptor"
"CHEMBL56536","CCN1C(=O)Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc21","IC50",\N,"nM","Serotonin 2 (5-HT2) receptor"
"CHEMBL37420","O=C(O)CNS(=O)(=O)c1ccccc1[N+](=O)[O-]","IC50","13000","nM","Aldose reductase"
"CHEMBL297219","CC(C)C1NC(=O)C2N=C(OC2C)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2CSC1=N2","IC50","6","ug.mL-1","T-24"
"CHEMBL297219","CC(C)C1NC(=O)C2N=C(OC2C)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2CSC1=N2","IC50","1","ug.mL-1","MRC5CV1"
"CHEMBL297219","CC(C)C1NC(=O)C2N=C(OC2C)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)C2CSC1=N2","IC50","8","ug.mL-1","Unchecked"
"CHEMBL301347","CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCCC1)C(C)C","IC50","2.5","nM","Renin"
"CHEMBL301347","CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCCC1)C(C)C","IC50","13","nM","Renin"
"CHEMBL48624","CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCN1CCOCC1)C(C)C","IC50","2.400000095367","nM","Renin"
"CHEMBL48624","CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCN1CCOCC1)C(C)C","IC50","2.799999952316","nM","Renin"
"CHEMBL48624","CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCN1CCOCC1)C(C)C","IC50","1.5","nM","Unchecked"
"CHEMBL112904","CNc1nc(Br)cn2cc(C#N)nc12","IC50","70000","nM","Heart phosphodiesterase"
"CHEMBL146682","COC(=O)/C=C1\\CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1","IC50","1020","nM","Kappa opioid receptor"
"CHEMBL292779","Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1","IC50","0.600000023842","nM","Serotonin 1d (5-HT1d) receptor"
"CHEMBL2112947","COC(=O)[C@@H]1C2CC[C@H](C[C@H]1OC(=O)c1ccc3ccccc3c1)N2C","IC50","327","nM","Dopamine transporter"
"CHEMBL2112947","COC(=O)[C@@H]1C2CC[C@H](C[C@H]1OC(=O)c1ccc3ccccc3c1)N2C","IC50","813","nM","Dopamine transporter"
"CHEMBL2303882","O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1","IC50","3200000","nM","Selectin E"
"CHEMBL2303882","O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1","IC50","540000","nM","P-selectin"
"CHEMBL2303882","O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1","IC50","1400000","nM","Leukocyte adhesion molecule-1"
"CHEMBL10542","O=c1oc(Nc2nc[nH]n2)nc2ccccc12","IC50","62500","nM","Complement C1r"
"CHEMBL273264","N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1","IC50","12000","nM","Complement C1r"
"CHEMBL273264","N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1","IC50","17","nM","Trypsin I"
"CHEMBL3142655","COc1cc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)cc(OC)c1","IC50","50","nM","Thrombin"
"CHEMBL297008","Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1","IC50","60","nM","Cyclooxygenase-2"
"CHEMBL297008","Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1","IC50","100000","nM","Cyclooxygenase-1"
"CHEMBL289813","Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1","IC50","3230","nM","Cyclooxygenase-2"
"CHEMBL289813","Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1","IC50","100000","nM","Cyclooxygenase-1"
"CHEMBL113741","Cc1cc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)sc1N(C)Cc1cnc2nc(N)nc(N)c2n1","IC50","0.011500000022","ug.mL-1","T-cell"
"CHEMBL113741","Cc1cc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)sc1N(C)Cc1cnc2nc(N)nc(N)c2n1","IC50","0.014899999835","ug.mL-1","Unchecked"
"CHEMBL113741","Cc1cc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)sc1N(C)Cc1cnc2nc(N)nc(N)c2n1","IC50","100000","nM","EL4"
"CHEMBL423558","COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC","IC50","61700","nM","Dihydrofolate reductase"
"CHEMBL423558","COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC","IC50","470","nM","Dihydrofolate reductase"
"CHEMBL423558","COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC","IC50","6100","nM","Dihydrofolate reductase"
"CHEMBL2111248","C[C@H]1C[C@@H](n2ncc3c(N)ncnc32)[C@H](O)[C@@H]1O","IC50","12200","nM","Trypanosoma brucei"
"CHEMBL2111248","C[C@H]1C[C@@H](n2ncc3c(N)ncnc32)[C@H](O)[C@@H]1O","IC50","16800","nM","Trypanosoma brucei"
"CHEMBL2111248","C[C@H]1C[C@@H](n2ncc3c(N)ncnc32)[C@H](O)[C@@H]1O","IC50","14000","nM","Trypanosoma brucei"
"CHEMBL164930","N#CCCc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12","IC50","750","nM","Glutamate (NMDA) receptor subunit zeta 1"
"CHEMBL167201","CN(C)CCNc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12","IC50","3200","nM","Glutamate (NMDA) receptor subunit zeta 1"
"CHEMBL165187","CCc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12","IC50","100000","nM","Glutamate (NMDA) receptor subunit zeta 1"
"CHEMBL66457","CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O","IC50","580","nM","C-C chemokine receptor type 1"
"CHEMBL66457","CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O","IC50","1180","nM","C-C chemokine receptor type 1"
"CHEMBL304053","CC(C)(O)CCC(C[C@H](O)[C@H](Cc1ccccc1F)NC(=O)c1cnc2ccccc2n1)C(N)=O","IC50","52","nM","C-C chemokine receptor type 1"
"CHEMBL304053","CC(C)(O)CCC(C[C@H](O)[C@H](Cc1ccccc1F)NC(=O)c1cnc2ccccc2n1)C(N)=O","IC50","680","nM","C-C chemokine receptor type 1"
"CHEMBL330621","Cc1ccc(Nc2ncc(-c3ccccc3)s2)nc1","IC50","19","nM","Vascular endothelial growth factor receptor 2"
"CHEMBL323957","Oc1ccccc1-c1nc2c(-c3nc4ccccc4o3)cccc2o1","IC50","20000","nM","DNA topoisomerase II alpha"
